,Time,Station,Temperature
4923,2012-03-01,BASE BELGRANO,-5.0
4924,2012-03-01,ROTHERA POINT,-0.6
4925,2012-03-01,BASE SAN MART,-0.1
4926,2012-03-01,NOVOLAZAREVSK,-4.7
4927,2012-03-01,SYOWA,-4.0
4928,2012-03-01,VOSTOK,-45.9
4929,2012-03-01,MCMURDO,-7.5
4930,2012-04-01,AMUNDSEN-SCOT,-51.1
4931,2012-04-01,HALLEY,-16.8
4932,2012-04-01,BASE BELGRANO,-11.4
4933,2012-04-01,ROTHERA POINT,-0.9
4934,2012-04-01,BASE SAN MART,-0.8
4935,2012-04-01,NOVOLAZAREVSK,-9.5
4936,2012-04-01,SYOWA,-8.0
4937,2012-04-01,VOSTOK,-58.4
4938,2012-04-01,MCMURDO,-15.8
4939,2012-05-01,AMUNDSEN-SCOT,-59.6
4940,2012-05-01,HALLEY,-27.3
4941,2012-05-01,BASE BELGRANO,-19.5
4942,2012-05-01,ROTHERA POINT,-2.3
4943,2012-05-01,BASE SAN MART,-3.1
4944,2012-05-01,NOVOLAZAREVSK,-13.7
4945,2012-05-01,SYOWA,-13.6
4946,2012-05-01,VOSTOK,-65.2
4947,2012-05-01,MCMURDO,-20.0
4948,2012-06-01,AMUNDSEN-SCOT,-58.6
4949,2012-06-01,HALLEY,-26.2
4950,2012-06-01,BASE BELGRANO,-18.4
4951,2012-06-01,ROTHERA POINT,-2.6
4952,2012-06-01,BASE SAN MART,-2.3
4953,2012-06-01,NOVOLAZAREVSK,-13.6
4954,2012-06-01,SYOWA,-14.9
4955,2012-06-01,VOSTOK,-67.6
4956,2012-07-01,AMUNDSEN-SCOT,-57.9
4957,2012-07-01,HALLEY,-21.6
4958,2012-07-01,BASE BELGRANO,-16.3
4959,2012-07-01,ROTHERA POINT,-9.7
4960,2012-07-01,BASE SAN MART,-10.1
4961,2012-07-01,NOVOLAZAREVSK,-16.7
4962,2012-07-01,SYOWA,-17.7
4963,2012-07-01,VOSTOK,-68.7
4964,2012-08-01,AMUNDSEN-SCOT,-60.6
4965,2012-08-01,HALLEY,-32.8
4966,2012-08-01,BASE BELGRANO,-23.6
4967,2012-08-01,ROTHERA POINT,-7.4
4968,2012-08-01,BASE SAN MART,-7.7
4969,2012-08-01,NOVOLAZAREVSK,-19.2
4970,2012-08-01,SYOWA,-19.3
4971,2012-08-01,VOSTOK,-69.8
4972,2012-08-01,MCMURDO,-24.8
4973,2012-09-01,HALLEY,-33.0
4974,2012-09-01,BASE BELGRANO,-21.7
4975,2012-09-01,ROTHERA POINT,-5.9
4976,2012-09-01,BASE SAN MART,-6.5
4977,2012-09-01,NOVOLAZAREVSK,-15.0
4978,2012-09-01,SYOWA,-17.5
4979,2012-09-01,VOSTOK,-70.9
4980,2012-10-01,AMUNDSEN-SCOT,-60.7
4981,2012-10-01,HALLEY,-28.1
4982,2012-10-01,BASE BELGRANO,-17.6
4983,2012-10-01,ROTHERA POINT,-5.5
4984,2012-10-01,BASE SAN MART,-6.2
4985,2012-10-01,NOVOLAZAREVSK,-15.5
4986,2012-10-01,SYOWA,-23.2
4987,2012-10-01,VOSTOK,-70.0
4988,2012-11-01,HALLEY,-16.1
4989,2012-11-01,BASE BELGRANO,-12.2
4990,2012-11-01,ROTHERA POINT,-7.0
4991,2012-11-01,BASE SAN MART,-8.2
4992,2012-11-01,NOVOLAZAREVSK,-10.8
4993,2012-11-01,SYOWA,-12.1
4994,2012-11-01,VOSTOK,-54.7
4995,2012-12-01,AMUNDSEN-SCOT,-36.2
4996,2012-12-01,HALLEY,-10.5
4997,2012-12-01,BASE BELGRANO,-6.4
4998,2012-12-01,ROTHERA POINT,-4.0
4999,2012-12-01,BASE SAN MART,-3.7
5000,2012-12-01,NOVOLAZAREVSK,-3.8
5001,2012-12-01,SYOWA,-4.6
5002,2012-12-01,VOSTOK,-40.9
5003,2012-12-01,MCMURDO,-8.6
5004,2013-01-01,AMUNDSEN-SCOT,-25.3
5005,2013-01-01,HALLEY,-4.9
5006,2013-01-01,BASE BELGRANO,-3.0
5007,2013-01-01,ROTHERA POINT,0.0
5008,2013-01-01,BASE SAN MART,0.5
5009,2013-01-01,NOVOLAZAREVSK,0.0
5010,2013-01-01,SYOWA,-0.7
5011,2013-01-01,VOSTOK,-29.8
5012,2013-01-01,MCMURDO,-1.1
5013,2013-02-01,AMUNDSEN-SCOT,-26.8
5014,2013-02-01,HALLEY,-4.8
5015,2013-02-01,BASE BELGRANO,-2.0
5016,2013-02-01,ROTHERA POINT,1.8
5017,2013-02-01,BASE SAN MART,2.4
5018,2013-02-01,NOVOLAZAREVSK,0.5
5019,2013-02-01,SYOWA,0.8
5020,2013-02-01,VOSTOK,-32.2
5021,2013-03-01,AMUNDSEN-SCOT,-43.9
5022,2013-03-01,HALLEY,-11.3
5023,2013-03-01,BASE BELGRANO,-6.3
5024,2013-03-01,ROTHERA POINT,1.1
5025,2013-03-01,BASE SAN MART,2.0
5026,2013-03-01,NOVOLAZAREVSK,-3.6
5027,2013-03-01,SYOWA,-2.3
5028,2013-03-01,VOSTOK,-47.0
5029,2013-03-01,MCMURDO,-9.2
5030,2013-04-01,AMUNDSEN-SCOT,-50.5
5031,2013-04-01,HALLEY,-20.0
5032,2013-04-01,BASE BELGRANO,-13.0
5033,2013-04-01,ROTHERA POINT,0.4
5034,2013-04-01,BASE SAN MART,0.9
5035,2013-04-01,NOVOLAZAREVSK,-8.9
5036,2013-04-01,SYOWA,-5.4
5037,2013-04-01,VOSTOK,-61.1
5038,2013-04-01,MCMURDO,-15.6
5039,2013-05-01,AMUNDSEN-SCOT,-57.6
5040,2013-05-01,HALLEY,-19.6
5041,2013-05-01,BASE BELGRANO,-14.2
5042,2013-05-01,ROTHERA POINT,-1.6
5043,2013-05-01,BASE SAN MART,-0.5
5044,2013-05-01,NOVOLAZAREVSK,-13.0
5045,2013-05-01,SYOWA,-11.0
5046,2013-05-01,VOSTOK,-64.2
5047,2013-06-01,AMUNDSEN-SCOT,-62.4
5048,2013-06-01,HALLEY,-27.7
5049,2013-06-01,BASE BELGRANO,-21.8
5050,2013-06-01,ROTHERA POINT,-4.9
5051,2013-06-01,BASE SAN MART,-4.9
5052,2013-06-01,NOVOLAZAREVSK,-15.6
5053,2013-06-01,SYOWA,-17.6
5054,2013-06-01,VOSTOK,-67.3
5055,2013-07-01,AMUNDSEN-SCOT,-52.7
5056,2013-07-01,HALLEY,-17.5
5057,2013-07-01,BASE BELGRANO,-13.5
5058,2013-07-01,ROTHERA POINT,-8.3
5059,2013-07-01,BASE SAN MART,-8.5
5060,2013-07-01,NOVOLAZAREVSK,-13.9
5061,2013-07-01,SYOWA,-14.7
5062,2013-07-01,VOSTOK,-61.8
5063,2013-07-01,MCMURDO,-22.1
5064,2013-08-01,AMUNDSEN-SCOT,-58.7
5065,2013-08-01,HALLEY,-26.4
5066,2013-08-01,BASE BELGRANO,-19.5
5067,2013-08-01,ROTHERA POINT,-9.6
5068,2013-08-01,BASE SAN MART,-10.4
5069,2013-08-01,NOVOLAZAREVSK,-16.8
5070,2013-08-01,SYOWA,-19.2
5071,2013-08-01,VOSTOK,-65.9
5072,2013-08-01,MCMURDO,-22.1
5073,2013-09-01,AMUNDSEN-SCOT,-53.3
5074,2013-09-01,HALLEY,-29.1
5075,2013-09-01,BASE BELGRANO,-18.2
5076,2013-09-01,ROTHERA POINT,-9.5
5077,2013-09-01,BASE SAN MART,-10.5
5078,2013-09-01,NOVOLAZAREVSK,-16.6
5079,2013-09-01,SYOWA,-16.4
5080,2013-09-01,VOSTOK,-62.9
5081,2013-09-01,MCMURDO,-23.6
5082,2013-10-01,AMUNDSEN-SCOT,-51.2
5083,2013-10-01,HALLEY,-24.8
5084,2013-10-01,BASE BELGRANO,-15.8
5085,2013-10-01,ROTHERA POINT,-9.4
5086,2013-10-01,BASE SAN MART,-10.0
5087,2013-10-01,NOVOLAZAREVSK,-12.3
5088,2013-10-01,SYOWA,-15.2
5089,2013-10-01,VOSTOK,-59.7
5090,2013-10-01,MCMURDO,-18.5
5091,2013-11-01,AMUNDSEN-SCOT,-51.2
5092,2013-11-01,HALLEY,-20.9
5093,2013-11-01,BASE BELGRANO,-15.9
5094,2013-11-01,ROTHERA POINT,-5.8
5095,2013-11-01,BASE SAN MART,-5.9
5096,2013-11-01,NOVOLAZAREVSK,-12.2
5097,2013-11-01,SYOWA,-12.5
5098,2013-11-01,VOSTOK,-55.4
5099,2013-11-01,MCMURDO,-16.0
5100,2013-12-01,AMUNDSEN-SCOT,-35.5
5101,2013-12-01,HALLEY,-9.0
5102,2013-12-01,BASE BELGRANO,-6.6
5103,2013-12-01,ROTHERA POINT,-4.4
5104,2013-12-01,BASE SAN MART,-3.8
5105,2013-12-01,NOVOLAZAREVSK,-4.9
5106,2013-12-01,SYOWA,-3.9
5107,2013-12-01,VOSTOK,-39.8
5108,2013-12-01,MCMURDO,-8.8
5109,2014-01-01,AMUNDSEN-SCOT,-26.2
5110,2014-01-01,HALLEY,-5.3
5111,2014-01-01,BASE BELGRANO,-2.9
5112,2014-01-01,ROTHERA POINT,-1.7
5113,2014-01-01,BASE SAN MART,-0.6
5114,2014-01-01,NOVOLAZAREVSK,-0.8
5115,2014-01-01,SYOWA,-1.1
5116,2014-01-01,VOSTOK,-30.6
5117,2014-01-01,MCMURDO,-1.7
5118,2014-02-01,AMUNDSEN-SCOT,-27.5
5119,2014-02-01,HALLEY,-4.6
5120,2014-02-01,BASE BELGRANO,-3.9
5121,2014-02-01,ROTHERA POINT,0.7
5122,2014-02-01,BASE SAN MART,1.6
5123,2014-02-01,NOVOLAZAREVSK,-0.4
5124,2014-02-01,SYOWA,-1.2
5125,2014-02-01,VOSTOK,-30.0
5126,2014-02-01,MCMURDO,-1.0
5127,2014-03-01,AMUNDSEN-SCOT,-43.8
5128,2014-03-01,HALLEY,-12.7
5129,2014-03-01,BASE BELGRANO,-8.9
5130,2014-03-01,ROTHERA POINT,-0.6
5131,2014-03-01,BASE SAN MART,0.2
5132,2014-03-01,NOVOLAZAREVSK,-3.0
5133,2014-03-01,SYOWA,-2.7
5134,2014-03-01,VOSTOK,-44.5
5135,2014-03-01,MCMURDO,-9.3
5136,2014-04-01,AMUNDSEN-SCOT,-56.7
5137,2014-04-01,HALLEY,-18.9
5138,2014-04-01,BASE BELGRANO,-14.6
5139,2014-04-01,ROTHERA POINT,-2.1
5140,2014-04-01,BASE SAN MART,-1.8
5141,2014-04-01,NOVOLAZAREVSK,-7.9
5142,2014-04-01,SYOWA,-6.2
5143,2014-04-01,VOSTOK,-59.3
5144,2014-04-01,MCMURDO,-17.6
5145,2014-05-01,AMUNDSEN-SCOT,-53.9
5146,2014-05-01,HALLEY,-23.2
5147,2014-05-01,BASE BELGRANO,-15.0
5148,2014-05-01,ROTHERA POINT,-1.4
5149,2014-05-01,BASE SAN MART,-1.0
5150,2014-05-01,NOVOLAZAREVSK,-12.5
5151,2014-05-01,SYOWA,-10.7
5152,2014-05-01,MOLODEZNAJA,-13.0
5153,2014-05-01,VOSTOK,-65.3
5154,2014-05-01,MCMURDO,-21.1
5155,2014-06-01,AMUNDSEN-SCOT,-54.8
5156,2014-06-01,HALLEY,-24.9
5157,2014-06-01,BASE BELGRANO,-16.7
5158,2014-06-01,ROTHERA POINT,-3.5
5159,2014-06-01,BASE SAN MART,-3.1
5160,2014-06-01,NOVOLAZAREVSK,-13.3
5161,2014-06-01,SYOWA,-15.2
5162,2014-06-01,MOLODEZNAJA,-14.2
5163,2014-06-01,VOSTOK,-62.4
5164,2014-06-01,MCMURDO,-17.9
5165,2014-07-01,AMUNDSEN-SCOT,-54.7
5166,2014-07-01,HALLEY,-29.0
5167,2014-07-01,BASE BELGRANO,-21.0
5168,2014-07-01,ROTHERA POINT,-5.6
5169,2014-07-01,BASE SAN MART,-5.4
5170,2014-07-01,NOVOLAZAREVSK,-15.1
5171,2014-07-01,SYOWA,-15.6
5172,2014-07-01,MOLODEZNAJA,-15.7
5173,2014-07-01,VOSTOK,-62.9
5174,2014-07-01,MCMURDO,-23.8
5175,2014-08-01,AMUNDSEN-SCOT,-61.3
5176,2014-08-01,HALLEY,-27.3
5177,2014-08-01,BASE BELGRANO,-21.1
5178,2014-08-01,ROTHERA POINT,-6.8
5179,2014-08-01,BASE SAN MART,-8.4
5180,2014-08-01,NOVOLAZAREVSK,-18.5
5181,2014-08-01,SYOWA,-19.5
5182,2014-08-01,MOLODEZNAJA,-18.4
5183,2014-08-01,VOSTOK,-68.3
5184,2014-08-01,MCMURDO,-29.1
5185,2014-09-01,AMUNDSEN-SCOT,-59.5
5186,2014-09-01,HALLEY,-30.3
5187,2014-09-01,BASE BELGRANO,-24.5
5188,2014-09-01,ROTHERA POINT,-8.5
5189,2014-09-01,BASE SAN MART,-12.4
5190,2014-09-01,NOVOLAZAREVSK,-18.0
5191,2014-09-01,SYOWA,-22.2
5192,2014-09-01,MOLODEZNAJA,-21.1
5193,2014-09-01,VOSTOK,-65.1
5194,2014-09-01,MCMURDO,-19.3
5195,2014-10-01,AMUNDSEN-SCOT,-57.9
5196,2014-10-01,HALLEY,-26.8
5197,2014-10-01,BASE BELGRANO,-18.2
5198,2014-10-01,ROTHERA POINT,-6.6
5199,2014-10-01,BASE SAN MART,-8.7
5200,2014-10-01,NOVOLAZAREVSK,-15.6
5201,2014-10-01,SYOWA,-17.1
5202,2014-10-01,MOLODEZNAJA,-16.5
5203,2014-10-01,VOSTOK,-62.1
5204,2014-10-01,MCMURDO,-16.6
5205,2014-11-01,AMUNDSEN-SCOT,-51.2
5206,2014-11-01,HALLEY,-21.0
5207,2014-11-01,BASE BELGRANO,-14.0
5208,2014-11-01,ROTHERA POINT,-5.5
5209,2014-11-01,BASE SAN MART,-6.0
5210,2014-11-01,NOVOLAZAREVSK,-14.8
5211,2014-11-01,SYOWA,-16.7
5212,2014-11-01,MOLODEZNAJA,-16.1
5213,2014-11-01,VOSTOK,-54.4
5214,2014-11-01,MCMURDO,-15.0
5215,2014-12-01,AMUNDSEN-SCOT,-38.0
5216,2014-12-01,HALLEY,-10.7
5217,2014-12-01,BASE BELGRANO,-5.3
5218,2014-12-01,ROTHERA POINT,-3.9
5219,2014-12-01,BASE SAN MART,-3.3
5220,2014-12-01,NOVOLAZAREVSK,-6.6
5221,2014-12-01,SYOWA,-6.6
5222,2014-12-01,MOLODEZNAJA,-7.2
5223,2014-12-01,VOSTOK,-40.3
5224,2014-12-01,MCMURDO,-9.9
5225,2015-01-01,AMUNDSEN-SCOT,-27.1
5226,2015-01-01,HALLEY,-5.7
5227,2015-01-01,BASE BELGRANO,-2.4
5228,2015-01-01,ROTHERA POINT,-0.9
5229,2015-01-01,BASE SAN MART,-0.3
5230,2015-01-01,NOVOLAZAREVSK,-0.3
5231,2015-01-01,SYOWA,-1.3
5232,2015-01-01,MOLODEZNAJA,-2.0
5233,2015-01-01,MCMURDO,-5.3
5234,2015-02-01,AMUNDSEN-SCOT,-28.5
5235,2015-02-01,HALLEY,-6.0
5236,2015-02-01,BASE BELGRANO,-1.6
5237,2015-02-01,ROTHERA POINT,0.6
5238,2015-02-01,BASE SAN MART,0.9
5239,2015-02-01,NOVOLAZAREVSK,-1.5
5240,2015-02-01,SYOWA,-2.2
5241,2015-02-01,MOLODEZNAJA,-2.4
5242,2015-02-01,VOSTOK,-32.1
5243,2015-02-01,MCMURDO,-2.9
5244,2015-03-01,AMUNDSEN-SCOT,-41.3
5245,2015-03-01,HALLEY,-9.5
5246,2015-03-01,BASE BELGRANO,-6.6
5247,2015-03-01,ROTHERA POINT,0.3
5248,2015-03-01,BASE SAN MART,0.5
5249,2015-03-01,NOVOLAZAREVSK,-3.9
5250,2015-03-01,SYOWA,-3.6
5251,2015-03-01,VOSTOK,-44.2
5252,2015-03-01,MCMURDO,-6.6
5253,2015-04-01,AMUNDSEN-SCOT,-53.1
5254,2015-04-01,HALLEY,-17.9
5255,2015-04-01,BASE BELGRANO,-13.7
5256,2015-04-01,ROTHERA POINT,-1.1
5257,2015-04-01,BASE SAN MART,-1.0
5258,2015-04-01,NOVOLAZAREVSK,-8.7
5259,2015-04-01,SYOWA,-7.1
5260,2015-04-01,VOSTOK,-57.4
5261,2015-04-01,MCMURDO,-17.3
5262,2015-05-01,AMUNDSEN-SCOT,-55.7
5263,2015-05-01,HALLEY,-22.5
5264,2015-05-01,BASE BELGRANO,-14.7
5265,2015-05-01,ROTHERA POINT,-2.1
5266,2015-05-01,BASE SAN MART,-1.8
5267,2015-05-01,NOVOLAZAREVSK,-11.8
5268,2015-05-01,SYOWA,-11.9
5269,2015-05-01,VOSTOK,-65.1
5270,2015-05-01,MCMURDO,-24.1
5271,2015-06-01,AMUNDSEN-SCOT,-58.7
5272,2015-06-01,HALLEY,-25.9
5273,2015-06-01,BASE BELGRANO,-16.5
5274,2015-06-01,ROTHERA POINT,-5.9
5275,2015-06-01,BASE SAN MART,-6.7
5276,2015-06-01,NOVOLAZAREVSK,-13.0
5277,2015-06-01,SYOWA,-13.1
5278,2015-06-01,VOSTOK,-70.4
5279,2015-06-01,MCMURDO,-24.9
5280,2015-07-01,AMUNDSEN-SCOT,-59.6
5281,2015-07-01,HALLEY,-32.1
5282,2015-07-01,BASE BELGRANO,-20.5
5283,2015-07-01,ROTHERA POINT,-12.3
5284,2015-07-01,BASE SAN MART,-13.5
5285,2015-07-01,NOVOLAZAREVSK,-15.2
5286,2015-07-01,SYOWA,-18.7
5287,2015-07-01,VOSTOK,-64.3
5288,2015-07-01,MCMURDO,-23.4
5289,2015-08-01,AMUNDSEN-SCOT,-62.0
5290,2015-08-01,HALLEY,-25.6
5291,2015-08-01,BASE BELGRANO,-19.2
5292,2015-08-01,ROTHERA POINT,-14.8
5293,2015-08-01,BASE SAN MART,-15.6
5294,2015-08-01,NOVOLAZAREVSK,-17.7
5295,2015-08-01,SYOWA,-17.7
5296,2015-08-01,VOSTOK,-66.0
5297,2015-08-01,MCMURDO,-26.5
5298,2015-09-01,AMUNDSEN-SCOT,-60.9
5299,2015-09-01,HALLEY,-29.0
5300,2015-09-01,BASE BELGRANO,-22.1
5301,2015-09-01,ROTHERA POINT,-11.8
5302,2015-09-01,BASE SAN MART,-12.8
5303,2015-09-01,NOVOLAZAREVSK,-19.0
5304,2015-09-01,SYOWA,-18.6
5305,2015-09-01,VOSTOK,-70.1
5306,2015-09-01,MCMURDO,-26.1
5307,2015-10-01,AMUNDSEN-SCOT,-60.2
5308,2015-10-01,HALLEY,-28.2
5309,2015-10-01,BASE BELGRANO,-20.5
5310,2015-10-01,ROTHERA POINT,-13.3
5311,2015-10-01,BASE SAN MART,-14.0
5312,2015-10-01,NOVOLAZAREVSK,-20.1
5313,2015-10-01,SYOWA,-21.5
5314,2015-10-01,VOSTOK,-66.4
5315,2015-10-01,MCMURDO,-27.0
5316,2015-11-01,AMUNDSEN-SCOT,-47.4
5317,2015-11-01,HALLEY,-20.0
5318,2015-11-01,BASE BELGRANO,-13.7
5319,2015-11-01,ROTHERA POINT,-3.9
5320,2015-11-01,BASE SAN MART,-3.7
5321,2015-11-01,NOVOLAZAREVSK,-9.5
5322,2015-11-01,SYOWA,-12.8
5323,2015-11-01,VOSTOK,-52.8
5324,2015-11-01,MCMURDO,-16.7
5325,2015-12-01,AMUNDSEN-SCOT,-35.3
5326,2015-12-01,HALLEY,-11.2
5327,2015-12-01,BASE BELGRANO,-6.5
5328,2015-12-01,ROTHERA POINT,-3.2
5329,2015-12-01,BASE SAN MART,-3.3
5330,2015-12-01,NOVOLAZAREVSK,-4.7
5331,2015-12-01,SYOWA,-5.7
5332,2015-12-01,VOSTOK,-40.1
5333,2015-12-01,MCMURDO,-10.0
5334,2016-01-01,AMUNDSEN-SCOT,-27.3
5335,2016-01-01,HALLEY,-5.7
5336,2016-01-01,BASE BELGRANO,-1.8
5337,2016-01-01,ROTHERA POINT,-0.6
5338,2016-01-01,BASE SAN MART,-0.3
5339,2016-01-01,NOVOLAZAREVSK,-0.6
5340,2016-01-01,SYOWA,-1.7
5341,2016-01-01,VOSTOK,-30.3
5342,2016-01-01,MCMURDO,-3.3
5343,2016-02-01,AMUNDSEN-SCOT,-29.2
5344,2016-02-01,HALLEY,-6.4
5345,2016-02-01,BASE BELGRANO,-3.3
5346,2016-02-01,ROTHERA POINT,0.2
5347,2016-02-01,BASE SAN MART,0.2
5348,2016-02-01,NOVOLAZAREVSK,-1.6
5349,2016-02-01,SYOWA,-0.8
5350,2016-02-01,VOSTOK,-32.8
5351,2016-02-01,MCMURDO,-2.6
5352,2016-03-01,AMUNDSEN-SCOT,-41.2
5353,2016-03-01,HALLEY,-10.7
5354,2016-03-01,BASE BELGRANO,-6.3
5355,2016-03-01,ROTHERA POINT,0.3
5356,2016-03-01,BASE SAN MART,0.5
5357,2016-03-01,NOVOLAZAREVSK,-3.0
5358,2016-03-01,SYOWA,-2.8
5359,2016-03-01,VOSTOK,-44.4
5360,2016-03-01,MCMURDO,-7.5
5361,2016-04-01,AMUNDSEN-SCOT,-55.0
5362,2016-04-01,HALLEY,-15.4
5363,2016-04-01,BASE BELGRANO,-12.7
5364,2016-04-01,ROTHERA POINT,-1.1
5365,2016-04-01,BASE SAN MART,-0.9
5366,2016-04-01,NOVOLAZAREVSK,-7.4
5367,2016-04-01,SYOWA,-7.7
5368,2016-04-01,VOSTOK,-60.3
5369,2016-04-01,MCMURDO,-17.5
5370,2016-05-01,AMUNDSEN-SCOT,-55.9
5371,2016-05-01,HALLEY,-20.5
5372,2016-05-01,BASE BELGRANO,-14.0
5373,2016-05-01,ROTHERA POINT,-5.6
5374,2016-05-01,BASE SAN MART,-6.6
5375,2016-05-01,NOVOLAZAREVSK,-10.6
5376,2016-05-01,SYOWA,-10.0
5377,2016-05-01,VOSTOK,-66.2
5378,2016-05-01,MCMURDO,-23.9
5379,2016-06-01,AMUNDSEN-SCOT,-56.8
5380,2016-06-01,HALLEY,-26.7
5381,2016-06-01,BASE BELGRANO,-17.6
5382,2016-06-01,ROTHERA POINT,-2.6
5383,2016-06-01,BASE SAN MART,-3.8
5384,2016-06-01,NOVOLAZAREVSK,-11.7
5385,2016-06-01,SYOWA,-12.5
5386,2016-06-01,VOSTOK,-64.5
5387,2016-06-01,MCMURDO,-23.6
5388,2016-07-01,AMUNDSEN-SCOT,-57.4
5389,2016-07-01,HALLEY,-34.3
5390,2016-07-01,BASE BELGRANO,-20.0
5391,2016-07-01,ROTHERA POINT,-3.2
5392,2016-07-01,BASE SAN MART,-4.9
5393,2016-07-01,NOVOLAZAREVSK,-16.0
5394,2016-07-01,SYOWA,-14.3
5395,2016-07-01,VOSTOK,-70.7
5396,2016-07-01,MCMURDO,-26.1
5397,2016-08-01,AMUNDSEN-SCOT,-63.8
5398,2016-08-01,HALLEY,-27.3
5399,2016-08-01,BASE BELGRANO,-18.8
5400,2016-08-01,ROTHERA POINT,-10.4
5401,2016-08-01,BASE SAN MART,-13.6
5402,2016-08-01,NOVOLAZAREVSK,-18.6
5403,2016-08-01,SYOWA,-18.1
5404,2016-08-01,VOSTOK,-71.7
5405,2016-08-01,MCMURDO,-28.5
5406,2016-09-01,AMUNDSEN-SCOT,-56.0
5407,2016-09-01,HALLEY,-26.5
5408,2016-09-01,BASE BELGRANO,-18.8
5409,2016-09-01,ROTHERA POINT,-13.7
5410,2016-09-01,BASE SAN MART,-17.5
5411,2016-09-01,NOVOLAZAREVSK,-12.7
5412,2016-09-01,SYOWA,-13.7
5413,2016-09-01,VOSTOK,-63.3
5414,2016-09-01,MCMURDO,-23.3
5415,2016-10-01,AMUNDSEN-SCOT,-60.4
5416,2016-10-01,HALLEY,-24.5
5417,2016-10-01,BASE BELGRANO,-17.5
5418,2016-10-01,ROTHERA POINT,-4.5
5419,2016-10-01,BASE SAN MART,-4.3
5420,2016-10-01,NOVOLAZAREVSK,-17.7
5421,2016-10-01,SYOWA,-19.1
5422,2016-10-01,VOSTOK,-65.7
5423,2016-10-01,MCMURDO,-24.7
5424,2016-11-01,AMUNDSEN-SCOT,-51.1
5425,2016-11-01,HALLEY,-21.8
5426,2016-11-01,BASE BELGRANO,-13.6
5427,2016-11-01,ROTHERA POINT,-2.5
5428,2016-11-01,BASE SAN MART,-1.9
5429,2016-11-01,NOVOLAZAREVSK,-9.1
5430,2016-11-01,SYOWA,-9.3
5431,2016-11-01,VOSTOK,-57.6
5432,2016-11-01,MCMURDO,-19.5
5433,2016-12-01,AMUNDSEN-SCOT,-34.2
5434,2016-12-01,HALLEY,-10.1
5435,2016-12-01,BASE BELGRANO,-5.5
5436,2016-12-01,ROTHERA POINT,-3.1
5437,2016-12-01,BASE SAN MART,-2.1
5438,2016-12-01,NOVOLAZAREVSK,-4.1
5439,2016-12-01,SYOWA,-4.7
5440,2016-12-01,MCMURDO,-9.3
5441,2017-01-01,AMUNDSEN-SCOT,-25.3
5442,2017-01-01,HALLEY,-5.7
5443,2017-01-01,BASE BELGRANO,-2.7
5444,2017-01-01,ROTHERA POINT,0.3
5445,2017-01-01,BASE SAN MART,0.9
5446,2017-01-01,NOVOLAZAREVSK,0.6
5447,2017-01-01,SYOWA,-0.7
5448,2017-01-01,VOSTOK,-31.5
5449,2017-01-01,MCMURDO,-3.5
5450,2017-02-01,AMUNDSEN-SCOT,-27.0
5451,2017-02-01,HALLEY,-4.5
5452,2017-02-01,BASE BELGRANO,-1.5
5453,2017-02-01,ROTHERA POINT,0.9
5454,2017-02-01,BASE SAN MART,1.5
5455,2017-02-01,NOVOLAZAREVSK,0.2
5456,2017-02-01,SYOWA,-0.8
5457,2017-02-01,VOSTOK,-31.1
5458,2017-03-01,AMUNDSEN-SCOT,-38.9
5459,2017-03-01,HALLEY,-8.8
5460,2017-03-01,BASE BELGRANO,-6.6
5461,2017-03-01,ROTHERA POINT,1.3
5462,2017-03-01,BASE SAN MART,1.0
5463,2017-03-01,NOVOLAZAREVSK,-2.7
5464,2017-03-01,SYOWA,-2.9
5465,2017-03-01,VOSTOK,-43.4
5466,2017-03-01,MCMURDO,-8.5
5467,2017-04-01,AMUNDSEN-SCOT,-51.4
5468,2017-04-01,HALLEY,-15.9
5469,2017-04-01,BASE BELGRANO,-11.8
5470,2017-04-01,ROTHERA POINT,1.2
5471,2017-04-01,BASE SAN MART,0.9
5472,2017-04-01,NOVOLAZAREVSK,-8.3
5473,2017-04-01,SYOWA,-5.3
5474,2017-04-01,VOSTOK,-58.7
5475,2017-04-01,MCMURDO,-16.9
5476,2017-05-01,AMUNDSEN-SCOT,-58.5
5477,2017-05-01,HALLEY,-28.8
5478,2017-05-01,BASE BELGRANO,-20.5
5479,2017-05-01,ROTHERA POINT,-2.8
5480,2017-05-01,BASE SAN MART,-3.4
5481,2017-05-01,NOVOLAZAREVSK,-12.6
5482,2017-05-01,SYOWA,-9.3
5483,2017-05-01,VOSTOK,-67.3
5484,2017-05-01,MCMURDO,-18.2
5485,2017-06-01,AMUNDSEN-SCOT,-57.2
5486,2017-06-01,HALLEY,-24.0
5487,2017-06-01,BASE BELGRANO,-15.5
5488,2017-06-01,ROTHERA POINT,-2.4
5489,2017-06-01,BASE SAN MART,-3.0
5490,2017-06-01,NOVOLAZAREVSK,-12.1
5491,2017-06-01,SYOWA,-10.1
5492,2017-06-01,VOSTOK,-64.0
5493,2017-06-01,MCMURDO,-17.9
5494,2017-07-01,AMUNDSEN-SCOT,-58.7
5495,2017-07-01,HALLEY,-26.9
5496,2017-07-01,BASE BELGRANO,-20.3
5497,2017-07-01,ROTHERA POINT,-5.5
5498,2017-07-01,BASE SAN MART,-7.2
5499,2017-07-01,NOVOLAZAREVSK,-18.9
5500,2017-07-01,SYOWA,-18.6
5501,2017-07-01,VOSTOK,-69.5
5502,2017-07-01,MCMURDO,-23.3
